,Invoice ID,Branch,Yangon,Naypyitaw,Mandalay,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating
892,607-76-6216,C,0,1,0,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,16:35,Credit card,8.6
893,715-20-1673,B,0,0,1,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,20:57,Cash,9.4
894,811-35-1094,B,0,0,1,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2019-02-06,15:16,Credit card,8.9
895,699-88-1972,B,0,0,1,Normal,Male,Health and beauty,99.16,8,39.664,832.944,2019-01-28,17:47,Credit card,4.2
896,781-84-8059,C,0,1,0,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,16:23,Ewallet,5.0
897,409-49-6995,C,0,1,0,Member,Female,Food and beverages,47.27,6,14.181,297.801,2019-02-05,10:17,Cash,8.8
898,725-54-0677,C,0,1,0,Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,13:50,Cash,5.3
899,146-09-5432,A,1,0,0,Member,Male,Food and beverages,35.04,9,15.768,331.128,2019-02-09,19:17,Ewallet,4.6
900,377-79-7592,C,0,1,0,Member,Female,Electronic accessories,44.84,9,20.178,423.738,2019-01-14,14:00,Credit card,7.5
901,509-10-0516,B,0,0,1,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2019-02-09,12:02,Ewallet,5.1
902,595-94-9924,A,1,0,0,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,20:21,Credit card,4.2
904,545-07-8534,C,0,1,0,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2019-02-14,12:42,Ewallet,6.0
905,118-62-1812,C,0,1,0,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,2019-03-24,17:56,Cash,7.9
906,450-42-3339,C,0,1,0,Normal,Male,Health and beauty,84.61,10,42.305,888.405,2019-02-09,18:58,Credit card,8.8
907,851-98-3555,B,0,0,1,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,14:08,Credit card,6.6
908,186-71-5196,A,1,0,0,Member,Female,Food and beverages,79.54,2,7.954,167.034,2019-03-27,16:30,Ewallet,6.2
909,624-01-8356,B,0,0,1,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,10:44,Credit card,4.2
910,313-66-9943,B,0,0,1,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,20:29,Credit card,7.3
911,151-27-8496,C,0,1,0,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,2019-01-19,11:43,Ewallet,8.6
912,453-33-6436,A,1,0,0,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,2019-02-07,10:09,Cash,6.8
913,522-57-8364,A,1,0,0,Member,Male,Fashion accessories,51.34,8,20.536,431.256,2019-01-31,10:00,Ewallet,7.6
914,459-45-2396,A,1,0,0,Member,Female,Food and beverages,99.6,3,14.94,313.74,2019-02-25,18:45,Cash,5.8
915,717-96-4189,C,0,1,0,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,12:40,Cash,4.1
916,722-13-2115,C,0,1,0,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,15:36,Credit card,9.3
917,749-81-8133,A,1,0,0,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,2019-03-11,12:04,Cash,6.8
918,777-67-2495,B,0,0,1,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22,11:26,Ewallet,8.7
919,636-98-3364,B,0,0,1,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,12:36,Ewallet,6.3
920,246-55-6923,C,0,1,0,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10,15:06,Credit card,5.1
921,181-82-6255,B,0,0,1,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2019-02-08,10:58,Cash,7.0
922,838-02-1821,C,0,1,0,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,12:10,Credit card,5.2
923,887-42-0517,C,0,1,0,Normal,Female,Sports and travel,83.14,7,29.099,611.079,2019-01-10,10:31,Credit card,6.6
924,457-12-0244,C,0,1,0,Member,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14,13:49,Ewallet,6.5
925,226-34-0034,B,0,0,1,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,2019-01-10,11:10,Ewallet,9.0
926,321-49-7382,B,0,0,1,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,17:38,Credit card,5.2
927,397-25-8725,A,1,0,0,Member,Female,Health and beauty,39.62,9,17.829,374.409,2019-01-13,17:54,Credit card,6.8
928,431-66-2305,B,0,0,1,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2019-02-15,20:51,Credit card,7.6
929,825-94-5922,B,0,0,1,Normal,Male,Sports and travel,25.31,2,2.531,53.151,2019-03-02,19:26,Ewallet,7.2
930,641-62-7288,B,0,0,1,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,13:33,Ewallet,7.1
931,756-93-1854,C,0,1,0,Member,Female,Fashion accessories,83.35,2,8.335,175.035,2019-02-02,14:05,Credit card,9.5
932,243-55-8457,A,1,0,0,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,11:40,Ewallet,5.1
933,458-10-8612,C,0,1,0,Normal,Male,Health and beauty,64.08,7,22.428,470.988,2019-01-20,12:27,Ewallet,7.6
934,501-61-1753,B,0,0,1,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,2019-01-03,20:24,Ewallet,9.8
935,235-06-8510,C,0,1,0,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,2019-01-24,20:59,Ewallet,5.1
936,433-08-7822,C,0,1,0,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,2019-01-05,19:48,Ewallet,7.5
937,361-85-2571,A,1,0,0,Normal,Female,Sports and travel,89.48,5,22.37,469.77,2019-03-30,10:18,Cash,7.4
938,131-70-8179,A,1,0,0,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2019-02-17,16:27,Cash,4.2
939,500-02-2261,C,0,1,0,Normal,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21,17:04,Ewallet,5.9
940,720-72-2436,A,1,0,0,Normal,Male,Food and beverages,66.52,4,13.304,279.384,2019-03-02,18:14,Ewallet,6.9
941,702-83-5291,C,0,1,0,Member,Male,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,10:43,Cash,6.6
942,809-69-9497,A,1,0,0,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,19:30,Ewallet,5.7
943,449-16-6770,A,1,0,0,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,14:53,Credit card,5.3
944,333-23-2632,A,1,0,0,Member,Male,Health and beauty,10.08,7,3.528,74.088,2019-03-28,20:14,Cash,4.2
945,489-82-1237,A,1,0,0,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,2019-01-05,11:51,Credit card,7.3
946,859-97-6048,C,0,1,0,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,14:13,Credit card,5.3
947,676-10-2200,B,0,0,1,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2019-02-03,20:13,Ewallet,4.7
948,373-88-1424,C,0,1,0,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,18:44,Ewallet,7.9
949,365-16-4334,B,0,0,1,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2019-02-24,14:26,Ewallet,8.9
950,503-21-4385,B,0,0,1,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2019-02-21,12:40,Ewallet,9.3
951,305-89-2768,B,0,0,1,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,2019-01-09,18:43,Ewallet,4.7
952,574-80-1489,B,0,0,1,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,13:22,Ewallet,8.7
953,784-08-0310,C,0,1,0,Member,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13,13:58,Cash,7.6
954,200-40-6154,B,0,0,1,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2019-02-09,11:45,Cash,5.7
955,846-10-0341,A,1,0,0,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,2019-01-06,11:51,Cash,6.8
956,577-34-7579,C,0,1,0,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10,17:16,Cash,5.4
957,430-02-3888,B,0,0,1,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,2019-02-07,15:55,Cash,7.1
958,867-47-1948,C,0,1,0,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,12:07,Cash,7.8
959,384-59-6655,A,1,0,0,Member,Female,Food and beverages,98.66,9,44.397,932.337,2019-02-19,15:07,Cash,8.4
960,256-58-3609,C,0,1,0,Member,Male,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,15:29,Cash,9.8
961,324-92-3863,A,1,0,0,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,18:45,Cash,9.8
962,593-08-5916,A,1,0,0,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,15:23,Credit card,7.4
963,364-34-2972,C,0,1,0,Member,Male,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,20:37,Cash,6.7
964,794-42-3736,B,0,0,1,Normal,Male,Food and beverages,33.33,2,3.333,69.993,2019-01-26,14:41,Credit card,6.4
965,172-42-8274,B,0,0,1,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,18:18,Credit card,5.8
966,558-60-5016,A,1,0,0,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,15:27,Ewallet,7.2
967,195-06-0432,A,1,0,0,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,2019-01-13,12:55,Credit card,9.3
968,605-03-2706,A,1,0,0,Normal,Female,Health and beauty,15.8,3,2.37,49.77,2019-03-25,18:02,Cash,9.5
969,214-30-2776,B,0,0,1,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11,19:44,Credit card,9.0
970,746-04-1077,B,0,0,1,Member,Female,Food and beverages,84.63,10,42.315,888.615,2019-01-01,11:36,Credit card,9.0
971,448-34-8700,B,0,0,1,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2019-02-10,13:51,Ewallet,6.7
972,452-04-8808,B,0,0,1,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,2019-01-26,15:17,Cash,5.5
973,531-56-4728,A,1,0,0,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11,15:29,Cash,5.4
974,744-82-9138,C,0,1,0,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,17:59,Cash,8.2
975,883-69-1285,B,0,0,1,Member,Male,Fashion accessories,49.92,2,4.992,104.832,2019-03-06,11:55,Credit card,7.0
976,221-25-5073,A,1,0,0,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2019-03-04,10:39,Cash,8.5
977,518-71-6847,B,0,0,1,Member,Male,Food and beverages,26.6,6,7.98,167.58,2019-02-26,15:10,Ewallet,4.9
978,156-20-0370,B,0,0,1,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,18:10,Credit card,5.1
979,151-33-7434,B,0,0,1,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,2019-02-04,20:43,Credit card,6.5
980,728-47-9078,C,0,1,0,Member,Male,Food and beverages,59.59,4,11.918,250.278,2019-01-19,12:46,Cash,9.8
981,809-46-1866,A,1,0,0,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,17:44,Cash,8.4
982,139-32-4183,A,1,0,0,Member,Female,Sports and travel,97.48,9,43.866,921.186,2019-03-14,14:19,Ewallet,7.4
983,148-41-7930,C,0,1,0,Normal,Male,Health and beauty,99.96,7,34.986,734.706,2019-01-23,10:33,Cash,6.1
984,189-40-5216,C,0,1,0,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,2019-01-09,11:40,Cash,6.0
985,374-38-5555,B,0,0,1,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,2019-02-07,19:30,Ewallet,8.5
986,764-44-8999,B,0,0,1,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,14:42,Ewallet,4.3
987,552-44-5977,B,0,0,1,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03,19:08,Credit card,6.2
988,267-62-7380,C,0,1,0,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,19:12,Ewallet,4.3
989,430-53-4718,B,0,0,1,Member,Male,Health and beauty,75.37,8,30.148,633.108,2019-01-28,15:46,Credit card,8.4
990,886-18-2897,A,1,0,0,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,19:06,Credit card,4.5
991,602-16-6955,B,0,0,1,Normal,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24,18:10,Ewallet,6.0
992,745-74-0715,A,1,0,0,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,20:46,Ewallet,8.8
993,690-01-6631,B,0,0,1,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2019-02-22,18:35,Ewallet,6.6
994,652-49-6720,C,0,1,0,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,11:40,Ewallet,5.9
995,233-67-5758,C,0,1,0,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,13:46,Ewallet,6.2
997,727-02-1313,A,1,0,0,Member,Male,Food and beverages,31.84,1,1.592,33.432,2019-02-09,13:22,Cash,7.7
998,347-56-2442,A,1,0,0,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2019-02-22,15:33,Cash,4.1
999,849-09-3807,A,1,0,0,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2019-02-18,13:28,Cash,6.6
1000,588-01-7461,C,0,1,0,Normal,Female,Food and beverages,33.98,9,15.291,321.111,2019-03-24,10:43,Cash,4.2
1001,861-77-0145,C,0,1,0,Member,Male,Electronic accessories,81.97,10,40.985,860.685,2019-03-03,14:30,Cash,9.2
1002,479-26-8945,B,0,0,1,Member,Female,Sports and travel,16.49,2,1.649,34.629,2019-02-05,11:32,Ewallet,4.6
1003,210-67-5886,C,0,1,0,Member,Female,Health and beauty,98.21,3,14.7315,309.3615,2019-02-05,10:41,Credit card,7.8
1004,227-78-1148,B,0,0,1,Normal,Female,Fashion accessories,72.84,7,25.494,535.374,2019-02-15,12:44,Cash,8.4
1005,645-44-1170,A,1,0,0,Member,Male,Home and lifestyle,58.07,9,26.1315,548.7615,2019-01-19,20:07,Ewallet,4.3
